rep,seqtype,line,period,spec
rep1,ribo,Ara-3,2.0000000000000004,474.3055769324227
rep1,ribo,Ara-4,4,3605591.024876243
rep1,ribo,Ara-4,3.891891891891892,397873.5251831743
rep1,ribo,Ara-4,3.789473684210527,1448938.1055172042
rep1,ribo,Ara-4,3.6923076923076925,277736.6941028217
rep1,ribo,Ara-4,3.6000000000000005,1745864.7376042109
rep1,ribo,Ara-4,3.5121951219512195,742102.9735212672
rep1,ribo,Ara-4,3.428571428571429,1292270.2395531104
rep1,ribo,Ara-4,3.348837209302326,787597.5079503736
rep1,ribo,Ara-4,3.272727272727273,114906.60732728255
rep1,ribo,Ara-4,3.2000000000000006,261692.5175871029
rep1,ribo,Ara-4,3.130434782608696,2657523.360183238
rep1,ribo,Ara-4,3.063829787234043,452828.4567716597
rep1,ribo,Ara-4,3,11965241.386957927
rep1,ribo,Ara-4,2.938775510204082,1191392.0582900208
rep1,ribo,Ara-4,2.880000000000001,2340069.6950299195
rep1,ribo,Ara-4,2.823529411764706,1084644.795450665
rep1,ribo,Ara-4,2.7692307692307696,1816622.9165334257
rep1,ribo,Ara-4,2.716981132075472,2011357.753955772
rep1,ribo,Ara-4,2.666666666666667,1647727.8579184476
rep1,ribo,Ara-4,2.618181818181818,1579145.5686350882
rep1,ribo,Ara-4,2.5714285714285716,921365.2351472903
rep1,ribo,Ara-4,2.5263157894736845,965143.7002468599
rep1,ribo,Ara-4,2.4827586206896552,149360.71006920983
rep1,ribo,Ara-4,2.4406779661016955,584258.4877824547
rep1,ribo,Ara-4,2.4000000000000004,496974.7311589435
rep1,ribo,Ara-4,2.3606557377049184,230447.46726425507
rep1,ribo,Ara-4,2.3225806451612905,158604.4513049661
rep1,ribo,Ara-4,2.285714285714286,297108.9711485231
rep1,ribo,Ara-4,2.25,62459.21853549003
rep1,ribo,Ara-4,2.2153846153846155,254609.503220344
rep1,ribo,Ara-4,2.181818181818182,68800.47729735589
rep1,ribo,Ara-4,2.1492537313432836,671056.0954857834
rep1,ribo,Ara-4,2.11764705882353,130619.50347549768
rep1,ribo,Ara-4,2.0869565217391304,69419.84190104243
rep1,ribo,Ara-4,2.0571428571428574,8197.798475974165
rep1,ribo,Ara-4,2.028169014084507,641754.0384137117
rep1,ribo,Ara-4,2.0000000000000004,28640.54338674937
rep1,ribo,Ara-5,4,707533.3136008484
rep1,ribo,Ara-5,3.891891891891892,9723.553055080662
rep1,ribo,Ara-5,3.789473684210527,395687.09967548784
rep1,ribo,Ara-5,3.6923076923076925,38074.22269659417
rep1,ribo,Ara-5,3.6000000000000005,248532.37915303797
rep1,ribo,Ara-5,3.5121951219512195,261308.82677991563
rep1,ribo,Ara-5,3.428571428571429,411508.4302268284
rep1,ribo,Ara-5,3.348837209302326,109499.17178513053
rep1,ribo,Ara-5,3.272727272727273,121954.47898681583
rep1,ribo,Ara-5,3.2000000000000006,189919.0259334844
rep1,ribo,Ara-5,3.130434782608696,359437.2737496531
rep1,ribo,Ara-5,3.063829787234043,95111.30951250136
rep1,ribo,Ara-5,3,3178546.3981110095
rep1,ribo,Ara-5,2.938775510204082,151510.21981780574
rep1,ribo,Ara-5,2.880000000000001,491362.6907711934
rep1,ribo,Ara-5,2.823529411764706,151188.30517409634
rep1,ribo,Ara-5,2.7692307692307696,97299.71460680336
rep1,ribo,Ara-5,2.716981132075472,259934.76696999368
rep1,ribo,Ara-5,2.666666666666667,159535.11620613266
rep1,ribo,Ara-5,2.618181818181818,139783.59531619446
rep1,ribo,Ara-5,2.5714285714285716,152017.10951712632
rep1,ribo,Ara-5,2.5263157894736845,75724.45486984796
rep1,ribo,Ara-5,2.4827586206896552,126987.44527723816
rep1,ribo,Ara-5,2.4406779661016955,67517.33795603864
rep1,ribo,Ara-5,2.4000000000000004,63114.54332960712
rep1,ribo,Ara-5,2.3606557377049184,96264.1315528246
rep1,ribo,Ara-5,2.3225806451612905,181718.3736856781
rep1,ribo,Ara-5,2.285714285714286,247778.99576254544
rep1,ribo,Ara-5,2.25,118404.9812089456
rep1,ribo,Ara-5,2.2153846153846155,43041.10015931736
rep1,ribo,Ara-5,2.181818181818182,86670.95819268178
rep1,ribo,Ara-5,2.1492537313432836,734560.5853651714
rep1,ribo,Ara-5,2.11764705882353,200241.9296093693
rep1,ribo,Ara-5,2.0869565217391304,58998.327988296274
rep1,ribo,Ara-5,2.0571428571428574,114434.83270065814
rep1,ribo,Ara-5,2.028169014084507,661552.0033385984
rep1,ribo,Ara-5,2.0000000000000004,233499.1372173673
rep1,ribo,Ara-6,4,12289754.295547621
rep1,ribo,Ara-6,3.891891891891892,7685048.635219668
rep1,ribo,Ara-6,3.789473684210527,6017035.693315804
rep1,ribo,Ara-6,3.6923076923076925,2166272.361835802
rep1,ribo,Ara-6,3.6000000000000005,6420447.142898082
rep1,ribo,Ara-6,3.5121951219512195,3166786.8944700314
rep1,ribo,Ara-6,3.428571428571429,3036044.1480208943
rep1,ribo,Ara-6,3.348837209302326,1825414.371591986
rep1,ribo,Ara-6,3.272727272727273,342220.5427355262
rep1,ribo,Ara-6,3.2000000000000006,615920.3772873081
rep1,ribo,Ara-6,3.130434782608696,5742939.1304827435
rep1,ribo,Ara-6,3.063829787234043,958855.1616134478
rep1,ribo,Ara-6,3,32491681.192737155
rep1,ribo,Ara-6,2.938775510204082,1621097.1796740755
rep1,ribo,Ara-6,2.880000000000001,6124391.107232846
rep1,ribo,Ara-6,2.823529411764706,6565477.16754491
rep1,ribo,Ara-6,2.7692307692307696,4436412.701732796
rep1,ribo,Ara-6,2.716981132075472,6071683.584982367
rep1,ribo,Ara-6,2.666666666666667,7359464.540543108
rep1,ribo,Ara-6,2.618181818181818,3902169.6696433416
rep1,ribo,Ara-6,2.5714285714285716,4475916.157944656
rep1,ribo,Ara-6,2.5263157894736845,3768272.2098925277
rep1,ribo,Ara-6,2.4827586206896552,2766787.764622749
rep1,ribo,Ara-6,2.4406779661016955,2212677.86150835
rep1,ribo,Ara-6,2.4000000000000004,3465454.857750973
rep1,ribo,Ara-6,2.3606557377049184,1611591.3941420212
rep1,ribo,Ara-6,2.3225806451612905,2002188.7577016375
rep1,ribo,Ara-6,2.285714285714286,1658523.627207345
rep1,ribo,Ara-6,2.25,833188.7116656421
rep1,ribo,Ara-6,2.2153846153846155,1774722.5249273106
rep1,ribo,Ara-6,2.181818181818182,2506284.285265256
rep1,ribo,Ara-6,2.1492537313432836,4565593.6782821845
rep1,ribo,Ara-6,2.11764705882353,1128051.015718933
rep1,ribo,Ara-6,2.0869565217391304,2489808.438101453
rep1,ribo,Ara-6,2.0571428571428574,956331.8910778769
rep1,ribo,Ara-6,2.028169014084507,5208842.67264055
rep1,ribo,Ara-6,2.0000000000000004,2462330.2857472165
rep1,ribo,Ara+1,4,1869104.2382751328
rep1,ribo,Ara+1,3.891891891891892,500426.27807667694
rep1,ribo,Ara+1,3.789473684210527,1266109.47746752
rep1,ribo,Ara+1,3.6923076923076925,200506.49863067496
rep1,ribo,Ara+1,3.6000000000000005,426807.81359387777
rep1,ribo,Ara+1,3.5121951219512195,1516731.2096238341
rep1,ribo,Ara+1,3.428571428571429,1619714.156830397
rep1,ribo,Ara+1,3.348837209302326,1067300.3788422507
rep1,ribo,Ara+1,3.272727272727273,251763.17404770557
rep1,ribo,Ara+1,3.2000000000000006,327435.1178495488
rep1,ribo,Ara+1,3.130434782608696,1796716.5882254124
rep1,ribo,Ara+1,3.063829787234043,230712.23864502463
rep1,ribo,Ara+1,3,9000899.573451534
rep1,ribo,Ara+1,2.938775510204082,647132.500786664
rep1,ribo,Ara+1,2.880000000000001,1550583.2324479527
rep1,ribo,Ara+1,2.823529411764706,429537.8298386095
rep1,ribo,Ara+1,2.7692307692307696,194663.09427842151
rep1,ribo,Ara+1,2.716981132075472,880975.4577947744
rep1,ribo,Ara+1,2.666666666666667,776655.112687569
rep1,ribo,Ara+1,2.618181818181818,473687.3634602129
rep1,ribo,Ara+1,2.5714285714285716,689183.5417461658
rep1,ribo,Ara+1,2.5263157894736845,317072.6957111491
rep1,ribo,Ara+1,2.4827586206896552,219282.50062986664
rep1,ribo,Ara+1,2.4406779661016955,337680.6396287323
rep1,ribo,Ara+1,2.4000000000000004,628872.4346778017
rep1,ribo,Ara+1,2.3606557377049184,270375.6416164397
rep1,ribo,Ara+1,2.3225806451612905,225168.51425476087
rep1,ribo,Ara+1,2.285714285714286,576457.4626351785
rep1,ribo,Ara+1,2.25,438729.0597732446
rep1,ribo,Ara+1,2.2153846153846155,208119.1808073904
rep1,ribo,Ara+1,2.181818181818182,243558.5726257731
rep1,ribo,Ara+1,2.1492537313432836,2159187.171313603
rep1,ribo,Ara+1,2.11764705882353,721404.9436733286
rep1,ribo,Ara+1,2.0869565217391304,70554.929479626
rep1,ribo,Ara+1,2.0571428571428574,14324.103014445684
rep1,ribo,Ara+1,2.028169014084507,898786.5036280854
rep1,ribo,Ara+1,2.0000000000000004,371377.4447823623
rep1,ribo,Ara+2,4,3635467.156608516
rep1,ribo,Ara+2,3.891891891891892,592379.992265175
rep1,ribo,Ara+2,3.789473684210527,525096.0092376854
rep1,ribo,Ara+2,3.6923076923076925,205538.33749632817
rep1,ribo,Ara+2,3.6000000000000005,1508078.0900600327
rep1,ribo,Ara+2,3.5121951219512195,876911.3673754217
rep1,ribo,Ara+2,3.428571428571429,1809033.355165422
rep1,ribo,Ara+2,3.348837209302326,506523.77690779447
rep1,ribo,Ara+2,3.272727272727273,606029.7892983016
rep1,ribo,Ara+2,3.2000000000000006,253597.9789984622
rep1,ribo,Ara+2,3.130434782608696,3662415.6420319057
rep1,ribo,Ara+2,3.063829787234043,1119678.6364528926
rep1,ribo,Ara+2,3,18874588.368184555
rep1,ribo,Ara+2,2.938775510204082,1475466.355632183
rep1,ribo,Ara+2,2.880000000000001,1326944.093811909
rep1,ribo,Ara+2,2.823529411764706,1417120.027104013
rep1,ribo,Ara+2,2.7692307692307696,572890.3722700003
rep1,ribo,Ara+2,2.716981132075472,1551013.9505040739
rep1,ribo,Ara+2,2.666666666666667,2189972.723649857
rep1,ribo,Ara+2,2.618181818181818,1099293.0469334568
rep1,ribo,Ara+2,2.5714285714285716,972787.4644784566
rep1,ribo,Ara+2,2.5263157894736845,375829.9031730107
rep1,ribo,Ara+2,2.4827586206896552,378537.47152232303
rep1,ribo,Ara+2,2.4406779661016955,1178755.9506921512
rep1,ribo,Ara+2,2.4000000000000004,722576.5489092782
rep1,ribo,Ara+2,2.3606557377049184,458631.6592414424
rep1,ribo,Ara+2,2.3225806451612905,360835.43756618584
rep1,ribo,Ara+2,2.285714285714286,467573.7050076509
rep1,ribo,Ara+2,2.25,672087.4513911835
rep1,ribo,Ara+2,2.2153846153846155,739382.2676663367
rep1,ribo,Ara+2,2.181818181818182,1227806.5692580359
rep1,ribo,Ara+2,2.1492537313432836,874003.4592106056
rep1,ribo,Ara+2,2.11764705882353,14909.975829254638
rep1,ribo,Ara+2,2.0869565217391304,351454.7901775968
rep1,ribo,Ara+2,2.0571428571428574,28912.04936711195
rep1,ribo,Ara+2,2.028169014084507,126897.24033096133
rep1,ribo,Ara+2,2.0000000000000004,764.5945580940531
rep1,ribo,Ara+3,4,997247.4597448101
rep1,ribo,Ara+3,3.891891891891892,20001.860269354893
rep1,ribo,Ara+3,3.789473684210527,525741.206394645
rep1,ribo,Ara+3,3.6923076923076925,3024.9727418370553
rep1,ribo,Ara+3,3.6000000000000005,453074.0016056966
rep1,ribo,Ara+3,3.5121951219512195,548265.561309164
rep1,ribo,Ara+3,3.428571428571429,315401.52605448576
rep1,ribo,Ara+3,3.348837209302326,521191.2546222924
rep1,ribo,Ara+3,3.272727272727273,212067.31332429344
rep1,ribo,Ara+3,3.2000000000000006,540611.1354191832
rep1,ribo,Ara+3,3.130434782608696,1029372.2041624098
rep1,ribo,Ara+3,3.063829787234043,131501.1980791654
rep1,ribo,Ara+3,3,6420557.715438029
rep1,ribo,Ara+3,2.938775510204082,544087.6330359298
rep1,ribo,Ara+3,2.880000000000001,1355818.2589050534
rep1,ribo,Ara+3,2.823529411764706,646065.0345750506
rep1,ribo,Ara+3,2.7692307692307696,202262.0727535503
rep1,ribo,Ara+3,2.716981132075472,1377354.2973776516
rep1,ribo,Ara+3,2.666666666666667,316254.04273379623
rep1,ribo,Ara+3,2.618181818181818,436204.4460505724
rep1,ribo,Ara+3,2.5714285714285716,374571.31142374506
rep1,ribo,Ara+3,2.5263157894736845,131099.79293794834
rep1,ribo,Ara+3,2.4827586206896552,66130.28668360334
rep1,ribo,Ara+3,2.4406779661016955,272816.59839526255
rep1,ribo,Ara+3,2.4000000000000004,137759.7850120334
rep1,ribo,Ara+3,2.3606557377049184,495626.505349735
rep1,ribo,Ara+3,2.3225806451612905,26807.328946990583
rep1,ribo,Ara+3,2.285714285714286,331895.447036862
rep1,ribo,Ara+3,2.25,94111.7204425293
rep1,ribo,Ara+3,2.2153846153846155,392140.2787776272
rep1,ribo,Ara+3,2.181818181818182,166852.07767292592
rep1,ribo,Ara+3,2.1492537313432836,1119474.9058304427
rep1,ribo,Ara+3,2.11764705882353,342269.3335927884
rep1,ribo,Ara+3,2.0869565217391304,127923.45770225795
rep1,ribo,Ara+3,2.0571428571428574,174105.40913615772
rep1,ribo,Ara+3,2.028169014084507,370845.85703533987
rep1,ribo,Ara+3,2.0000000000000004,1523.5367369642718
rep1,ribo,Ara+4,4,3511394.9695614213
rep1,ribo,Ara+4,3.891891891891892,795277.0152997967
rep1,ribo,Ara+4,3.789473684210527,621965.7036356975
rep1,ribo,Ara+4,3.6923076923076925,86726.2125960327
rep1,ribo,Ara+4,3.6000000000000005,1321643.2174069542
rep1,ribo,Ara+4,3.5121951219512195,1465391.986217588
rep1,ribo,Ara+4,3.428571428571429,1385550.7103000882
rep1,ribo,Ara+4,3.348837209302326,1020315.6991531675
rep1,ribo,Ara+4,3.272727272727273,629610.9290616865
rep1,ribo,Ara+4,3.2000000000000006,158557.17387182303
rep1,ribo,Ara+4,3.130434782608696,2100703.0221934477
rep1,ribo,Ara+4,3.063829787234043,939051.409304448
rep1,ribo,Ara+4,3,18296376.02006041
rep1,ribo,Ara+4,2.938775510204082,1872204.4192934167
rep1,ribo,Ara+4,2.880000000000001,3979279.6243448877
rep1,ribo,Ara+4,2.823529411764706,1307647.7933880102
rep1,ribo,Ara+4,2.7692307692307696,555476.5084064921
rep1,ribo,Ara+4,2.716981132075472,949532.2758489978
rep1,ribo,Ara+4,2.666666666666667,2430325.1154719763
rep1,ribo,Ara+4,2.618181818181818,2683348.835102675
rep1,ribo,Ara+4,2.5714285714285716,1525290.908372984
rep1,ribo,Ara+4,2.5263157894736845,1212446.438792271
rep1,ribo,Ara+4,2.4827586206896552,76759.01339597152
rep1,ribo,Ara+4,2.4406779661016955,913425.2164152276
rep1,ribo,Ara+4,2.4000000000000004,837910.2690425246
rep1,ribo,Ara+4,2.3606557377049184,760283.4541637695
rep1,ribo,Ara+4,2.3225806451612905,729981.4601012394
rep1,ribo,Ara+4,2.285714285714286,1441536.8613221664
rep1,ribo,Ara+4,2.25,724743.220914499
rep1,ribo,Ara+4,2.2153846153846155,97028.01900070565
rep1,ribo,Ara+4,2.181818181818182,234601.7430349389
rep1,ribo,Ara+4,2.1492537313432836,1424948.6385401622
rep1,ribo,Ara+4,2.11764705882353,1632567.449882279
rep1,ribo,Ara+4,2.0869565217391304,1260193.9007229393
rep1,ribo,Ara+4,2.0571428571428574,1254342.3818561577
rep1,ribo,Ara+4,2.028169014084507,942454.2530843398
rep1,ribo,Ara+4,2.0000000000000004,8952.54550248983
rep1,ribo,Ara+5,4,2314889.908667264
rep1,ribo,Ara+5,3.891891891891892,170752.23821510887
rep1,ribo,Ara+5,3.789473684210527,457387.0361846477
rep1,ribo,Ara+5,3.6923076923076925,177648.58325073085
rep1,ribo,Ara+5,3.6000000000000005,685272.5825392172
rep1,ribo,Ara+5,3.5121951219512195,566985.9563017534
rep1,ribo,Ara+5,3.428571428571429,501091.9209173125
rep1,ribo,Ara+5,3.348837209302326,270711.04935609375
rep1,ribo,Ara+5,3.272727272727273,808500.8055012281
rep1,ribo,Ara+5,3.2000000000000006,86450.9610361014
rep1,ribo,Ara+5,3.130434782608696,1083034.494488175
rep1,ribo,Ara+5,3.063829787234043,901568.4244025873
rep1,ribo,Ara+5,3,12625194.236544933
rep1,ribo,Ara+5,2.938775510204082,912382.3157235656
rep1,ribo,Ara+5,2.880000000000001,1073280.5992851448
rep1,ribo,Ara+5,2.823529411764706,287222.6421248018
rep1,ribo,Ara+5,2.7692307692307696,187701.5269420918
rep1,ribo,Ara+5,2.716981132075472,541482.7621450529
rep1,ribo,Ara+5,2.666666666666667,1940303.6971485023
rep1,ribo,Ara+5,2.618181818181818,755470.9551510086
rep1,ribo,Ara+5,2.5714285714285716,850347.9196373454
rep1,ribo,Ara+5,2.5263157894736845,81497.1685607769
rep1,ribo,Ara+5,2.4827586206896552,30419.753976807468
rep1,ribo,Ara+5,2.4406779661016955,918029.0659811477
rep1,ribo,Ara+5,2.4000000000000004,765198.3503517208
rep1,ribo,Ara+5,2.3606557377049184,607604.502781063
rep1,ribo,Ara+5,2.3225806451612905,740828.9889469042
rep1,ribo,Ara+5,2.285714285714286,226911.15375428434
rep1,ribo,Ara+5,2.25,284166.36637308466
rep1,ribo,Ara+5,2.2153846153846155,1077575.3630561193
rep1,ribo,Ara+5,2.181818181818182,1332757.1211242236
rep1,ribo,Ara+5,2.1492537313432836,2497428.6844409443
rep1,ribo,Ara+5,2.11764705882353,256079.47169362108
rep1,ribo,Ara+5,2.0869565217391304,459709.751417827
rep1,ribo,Ara+5,2.0571428571428574,177583.33345016043
rep1,ribo,Ara+5,2.028169014084507,1860572.4970324135
rep1,ribo,Ara+5,2.0000000000000004,889256.7905075953
rep1,ribo,Ara+6,4,2101551.5061632553
rep1,ribo,Ara+6,3.891891891891892,286727.2682714829
rep1,ribo,Ara+6,3.789473684210527,305053.4573058515
rep1,ribo,Ara+6,3.6923076923076925,917288.5324664862
rep1,ribo,Ara+6,3.6000000000000005,920065.8821722154
rep1,ribo,Ara+6,3.5121951219512195,659050.3298539873
rep1,ribo,Ara+6,3.428571428571429,1020047.1073289923
rep1,ribo,Ara+6,3.348837209302326,218814.58860711055
rep1,ribo,Ara+6,3.272727272727273,2076720.9435788258
rep1,ribo,Ara+6,3.2000000000000006,252458.14992234117
rep1,ribo,Ara+6,3.130434782608696,1960320.1709200253
rep1,ribo,Ara+6,3.063829787234043,5202156.186304267
rep1,ribo,Ara+6,3,36177763.72564968
rep1,ribo,Ara+6,2.938775510204082,868677.3678171115
rep1,ribo,Ara+6,2.880000000000001,7753726.802268031
rep1,ribo,Ara+6,2.823529411764706,1645030.1464088548
rep1,ribo,Ara+6,2.7692307692307696,573026.4448478868
rep1,ribo,Ara+6,2.716981132075472,8298.233211048515
rep1,ribo,Ara+6,2.666666666666667,5525706.989300924
rep1,ribo,Ara+6,2.618181818181818,2968381.429749825
rep1,ribo,Ara+6,2.5714285714285716,3923251.6500666267
rep1,ribo,Ara+6,2.5263157894736845,1305187.0782639086
rep1,ribo,Ara+6,2.4827586206896552,1895837.2287377922
rep1,ribo,Ara+6,2.4406779661016955,2871609.10392912
rep1,ribo,Ara+6,2.4000000000000004,3079963.735415341
rep1,ribo,Ara+6,2.3606557377049184,4707571.78184306
rep1,ribo,Ara+6,2.3225806451612905,5807837.999687931
rep1,ribo,Ara+6,2.285714285714286,4616215.306934762
rep1,ribo,Ara+6,2.25,2489174.7148686997
rep1,ribo,Ara+6,2.2153846153846155,3800733.7558727274
rep1,ribo,Ara+6,2.181818181818182,4110298.5232435996
rep1,ribo,Ara+6,2.1492537313432836,10776292.453081202
rep1,ribo,Ara+6,2.11764705882353,1149350.2064055332
rep1,ribo,Ara+6,2.0869565217391304,2874156.5288303313
rep1,ribo,Ara+6,2.0571428571428574,912809.388342789
rep1,ribo,Ara+6,2.028169014084507,12025149.433983563
rep1,ribo,Ara+6,2.0000000000000004,2887955.862799664
rep1,ribo,REL606,4,943619.1447388426
rep1,ribo,REL606,3.891891891891892,372863.3638225334
rep1,ribo,REL606,3.789473684210527,214626.21223209897
rep1,ribo,REL606,3.6923076923076925,2573.3970873833314
rep1,ribo,REL606,3.6000000000000005,193906.52239766368
rep1,ribo,REL606,3.5121951219512195,372811.6939403335
rep1,ribo,REL606,3.428571428571429,537573.5562848847
rep1,ribo,REL606,3.348837209302326,364818.16155451303
rep1,ribo,REL606,3.272727272727273,459644.2529025307
rep1,ribo,REL606,3.2000000000000006,91015.81727770038
rep1,ribo,REL606,3.130434782608696,345995.5178161143
rep1,ribo,REL606,3.063829787234043,426540.919872792
rep1,ribo,REL606,3,5538662.097377972
rep1,ribo,REL606,2.938775510204082,379311.4427229855
rep1,ribo,REL606,2.880000000000001,1224059.017107928
rep1,ribo,REL606,2.823529411764706,256968.36073830214
rep1,ribo,REL606,2.7692307692307696,115904.33549537532
rep1,ribo,REL606,2.716981132075472,393927.2189389466
rep1,ribo,REL606,2.666666666666667,871292.4381205029
rep1,ribo,REL606,2.618181818181818,530060.5663715523
rep1,ribo,REL606,2.5714285714285716,527579.7935123084
rep1,ribo,REL606,2.5263157894736845,56191.296811601904
rep1,ribo,REL606,2.4827586206896552,2279.1150374012295
rep1,ribo,REL606,2.4406779661016955,609762.1880584236
rep1,ribo,REL606,2.4000000000000004,322937.5654400712
rep1,ribo,REL606,2.3606557377049184,242499.49574893402
rep1,ribo,REL606,2.3225806451612905,314702.1653190178
rep1,ribo,REL606,2.285714285714286,96037.69569635505
rep1,ribo,REL606,2.25,7213.563213153773
rep1,ribo,REL606,2.2153846153846155,150100.01809620176
rep1,ribo,REL606,2.181818181818182,362731.21526814986
rep1,ribo,REL606,2.1492537313432836,928877.423880825
rep1,ribo,REL606,2.11764705882353,21519.115770323988
rep1,ribo,REL606,2.0869565217391304,50125.4150550937
rep1,ribo,REL606,2.0571428571428574,20436.31428806338
rep1,ribo,REL606,2.028169014084507,933354.0732481433
rep1,ribo,REL606,2.0000000000000004,37577.76206255933
rep1,ribo,REL607,4,1966685.876239862
rep1,ribo,REL607,3.891891891891892,923739.7303651816
rep1,ribo,REL607,3.789473684210527,627197.9028460208
rep1,ribo,REL607,3.6923076923076925,308899.974640988
rep1,ribo,REL607,3.6000000000000005,235055.61996522397
rep1,ribo,REL607,3.5121951219512195,289500.7629289314
rep1,ribo,REL607,3.428571428571429,2264086.923426958
rep1,ribo,REL607,3.348837209302326,1153669.7302948048
rep1,ribo,REL607,3.272727272727273,1628688.2418259222
rep1,ribo,REL607,3.2000000000000006,368739.3644813954
rep1,ribo,REL607,3.130434782608696,1095772.8113777607
rep1,ribo,REL607,3.063829787234043,919438.0996344008
rep1,ribo,REL607,3,17865324.463241838
rep1,ribo,REL607,2.938775510204082,678774.9385149758
rep1,ribo,REL607,2.880000000000001,5100810.862442325
rep1,ribo,REL607,2.823529411764706,485373.3655436799
rep1,ribo,REL607,2.7692307692307696,36690.118673654695
rep1,ribo,REL607,2.716981132075472,473671.1616473679
rep1,ribo,REL607,2.666666666666667,3531883.3312580744
rep1,ribo,REL607,2.618181818181818,1109033.1869543442
rep1,ribo,REL607,2.5714285714285716,1524558.2567377551
rep1,ribo,REL607,2.5263157894736845,170239.9626262787
rep1,ribo,REL607,2.4827586206896552,712111.0451465423
rep1,ribo,REL607,2.4406779661016955,2115757.8546703407
rep1,ribo,REL607,2.4000000000000004,496619.4231047506
rep1,ribo,REL607,2.3606557377049184,1274705.1696071285
rep1,ribo,REL607,2.3225806451612905,1837785.3599651407
rep1,ribo,REL607,2.285714285714286,1041316.7433681319
rep1,ribo,REL607,2.25,370588.2973964399
rep1,ribo,REL607,2.2153846153846155,557645.5960367636
rep1,ribo,REL607,2.181818181818182,1450668.0450333136
rep1,ribo,REL607,2.1492537313432836,5866208.585456585
rep1,ribo,REL607,2.11764705882353,777846.8282477568
rep1,ribo,REL607,2.0869565217391304,174718.7225050293
rep1,ribo,REL607,2.0571428571428574,95730.10596402825
rep1,ribo,REL607,2.028169014084507,5131188.294552965
rep1,ribo,REL607,2.0000000000000004,571926.7428672948
rep1,rna,Ara-1,4,97968.69120412876
rep1,rna,Ara-1,3.891891891891892,32909.35884246101
rep1,rna,Ara-1,3.789473684210527,45611.73906389259
rep1,rna,Ara-1,3.6923076923076925,35254.33890555391
rep1,rna,Ara-1,3.6000000000000005,61304.210697007366
rep1,rna,Ara-1,3.5121951219512195,54194.169196420735
rep1,rna,Ara-1,3.428571428571429,123194.34993217199
rep1,rna,Ara-1,3.348837209302326,10185.720113282716
rep1,rna,Ara-1,3.272727272727273,19468.83382206014
rep1,rna,Ara-1,3.2000000000000006,118823.93961333763
rep1,rna,Ara-1,3.130434782608696,30148.312023012517
rep1,rna,Ara-1,3.063829787234043,70548.39474254342
rep1,rna,Ara-1,3,1651536.587207326
rep1,rna,Ara-1,2.938775510204082,84511.37671678509
rep1,rna,Ara-1,2.880000000000001,35767.699021989414
rep1,rna,Ara-1,2.823529411764706,9514.995573941016
rep1,rna,Ara-1,2.7692307692307696,6024.7886455683065
rep1,rna,Ara-1,2.716981132075472,11123.015835150625
rep1,rna,Ara-1,2.666666666666667,24124.959106679624
rep1,rna,Ara-1,2.618181818181818,37675.76585289046
rep1,rna,Ara-1,2.5714285714285716,51294.873790552265
rep1,rna,Ara-1,2.5263157894736845,60320.44568827557
rep1,rna,Ara-1,2.4827586206896552,1595.3372690109566
rep1,rna,Ara-1,2.4406779661016955,111711.72820328563
rep1,rna,Ara-1,2.4000000000000004,1967.7137894999207
rep1,rna,Ara-1,2.3606557377049184,32514.60735266608
rep1,rna,Ara-1,2.3225806451612905,15062.674281648235
rep1,rna,Ara-1,2.285714285714286,5968.230405406651
rep1,rna,Ara-1,2.25,12656.745865870855
rep1,rna,Ara-1,2.2153846153846155,19057.704211333465
rep1,rna,Ara-1,2.181818181818182,15535.55848471775
rep1,rna,Ara-1,2.1492537313432836,1089.8023937369
rep1,rna,Ara-1,2.11764705882353,2222.748238340454
rep1,rna,Ara-1,2.0869565217391304,10961.672583096255
rep1,rna,Ara-1,2.0571428571428574,3572.355134954794
rep1,rna,Ara-1,2.028169014084507,7969.784826349024
rep1,rna,Ara-1,2.0000000000000004,27449.20599142552
rep1,rna,Ara-2,4,22631.359817542467
rep1,rna,Ara-2,3.891891891891892,30733.85479689719
rep1,rna,Ara-2,3.789473684210527,4331.7675089261675
rep1,rna,Ara-2,3.6923076923076925,73795.44446608875
rep1,rna,Ara-2,3.6000000000000005,87224.34502215112
rep1,rna,Ara-2,3.5121951219512195,30140.769732525783
rep1,rna,Ara-2,3.428571428571429,74820.14313632263
rep1,rna,Ara-2,3.348837209302326,43085.031338151755
rep1,rna,Ara-2,3.272727272727273,76938.27318252016
rep1,rna,Ara-2,3.2000000000000006,124749.41492792897
rep1,rna,Ara-2,3.130434782608696,33142.88332035579
rep1,rna,Ara-2,3.063829787234043,84313.31579373918
rep1,rna,Ara-2,3,2070388.9156170231
rep1,rna,Ara-2,2.938775510204082,53342.7930230691
rep1,rna,Ara-2,2.880000000000001,67218.53896117464
rep1,rna,Ara-2,2.823529411764706,2368.1463280187095
rep1,rna,Ara-2,2.7692307692307696,21034.40346849482
rep1,rna,Ara-2,2.716981132075472,21751.514297633774
rep1,rna,Ara-2,2.666666666666667,25362.98757944806
rep1,rna,Ara-2,2.618181818181818,34864.77144603276
rep1,rna,Ara-2,2.5714285714285716,13126.788717447542
